text,time,impressions,engagements,engagement_rate,retweets,replies,likes,user_profile_clicks,url_clicks,hashtag_clicks,detail_expands,follows,email_tweet,media_views,media_engagements
#ff #JSSMostRead @GaryJSlater @mackinprof @Ulf_Ekelund @profpaulgately @stuart_biddle http://t.co/O8pekYJMa9,2014-12-19 12:28 +0000,5740,107,0.018641115,2,0,1,5,57,0,41,1,0,0,0
#ff #JSSMostRead @Jeukendrup @destecroixmark @Rhodri_S_Lloyd @DrJonOliver @ktconditioning @LouiseMBurke @JohnAHawley http://t.co/O8pekYJMa9,2014-12-19 12:25 +0000,3731,135,0.036183329,4,0,2,5,62,0,61,1,0,0,0
The translation of preschoolersâ€™ physical activity guidelines into a daily step count target http://t.co/raKU8cMZso http://t.co/oZviBimkmq,2014-12-19 11:28 +0000,5487,184,0.033533807,7,0,4,4,33,0,24,1,1,110,110
A kinematic comparison of the overhand throw &amp; tennis serveâ€_ http://t.co/dyB1n1oj4w @TennisAustralia @GeorgiaGiblin http://t.co/eoUTC6Xlzq,2014-12-17 15:53 +0000,5433,256,0.047119455,6,0,8,12,58,0,46,1,2,123,123
Lifesource XL-18 pedometer for measuring steps under controlled and free-living conditions http://t.co/yiWw8hboeK http://t.co/p27sq08lBJ,2014-12-17 15:35 +0000,2574,65,0.025252525,0,0,0,1,6,0,7,0,1,50,50
@jduncan_donuts @sale_exnut @jalee19 seems to be working now!,2014-12-17 15:26 +0000,897,28,0.031215162,1,0,0,7,0,0,19,1,0,0,0
@jduncan_donuts @sale_exnut @jalee19 seems to be a problem with the DOI. Trying to find a fix.,2014-12-17 15:25 +0000,158,3,0.018987342,0,0,1,0,0,0,2,0,0,0,0
"Concurrent validation of Actigraph, Polar Active, Omron, Yamax ped. step countsâ€_ http://t.co/SjrY8qWFzk @jalee19 http://t.co/TA0G8f3n8O",2014-12-17 15:23 +0000,3482,137,0.039345204,7,3,4,5,51,0,12,0,1,54,54
Reliability of force per unit CSA measurements of the 1st dorsal interosseus m. http://t.co/LuZ6Etvjei @Sale_ExNut http://t.co/H51eRRxIbz,2014-12-17 12:08 +0000,3905,126,0.032266325,3,1,6,9,27,0,14,0,0,66,66
#JSSInPress Effects of forward trunk lean on hamstring muscle kinematics during sprinting http://t.co/UdHhJ6a2vg http://t.co/5cnbQ2bXaC,2014-12-17 11:49 +0000,5510,365,0.066243194,13,0,26,9,96,5,65,0,11,140,140
Physiologically based GPS speed zones for evaluating running demands in Womenâ€™s Rugby Sevens http://t.co/ZNs0Dgdrwv @anthea_45 @Aussie7s,2014-12-16 09:24 +0000,5423,175,0.032269961,16,0,16,11,83,0,42,1,6,0,0
#JSSInPress Lower extremity kinematics of athletics curve sprinting http://t.co/rChj4kQ3xO http://t.co/4CFCHbwoHt,2014-12-15 10:55 +0000,3611,163,0.04513985,6,0,4,6,37,0,16,0,3,91,91
#JSSInPress AQP1 rs1049305 genotype associated with run perf. (not BM âˆ†) during Ironman Tri http://t.co/HbB4sjn7tY http://t.co/RTA27cZHJr,2014-12-15 10:38 +0000,3032,114,0.037598945,6,0,2,2,25,0,13,0,1,65,65
#JSSInPress The effect of hydration status on appetite and energy intake http://t.co/tgkKS90xdr http://t.co/IHpyzqJMqG,2014-12-12 12:33 +0000,4760,330,0.069327731,10,1,9,6,103,0,21,0,3,177,177
"#JSSInPress Self-report v. kinematic screening test: prevalence, demographics, &amp; sports biog of yips-affected golfers http://t.co/2TZR4qC0Fq",2014-12-12 12:16 +0000,3006,46,0.015302728,2,0,1,3,26,0,12,0,2,0,0
Brewer et al (2014) http://t.co/LxeJhMR2kR - Table 3 displaying power output for both experimental &amp; placebo groups. http://t.co/TXafBgHTXr,2014-12-12 12:03 +0000,3149,207,0.065735154,3,0,5,6,47,0,17,1,1,127,127
#JSSInPress Effect of sodium phosphate supplementation on repeated high-intensity cycling efforts http://t.co/QctXfoBUtu,2014-12-12 11:47 +0000,3700,59,0.015945946,4,0,2,7,32,0,11,0,3,0,0
#JSSInPress The validity of endurance running performance on the Curve 3TM non-motorised treadmill http://t.co/Lq0aqONfeJ @DrLeeTaylor,2014-12-10 13:38 +0000,3456,71,0.020543981,5,1,4,4,34,0,22,0,0,1,1
#JSSInPress The Dutch motor skills assessment as tool for talent development in table tennis http://t.co/gXg4lhwSQN,2014-12-08 12:59 +0000,3119,79,0.025328631,2,0,3,2,41,0,23,0,8,0,0
#JSSInPress Pacing profiles and pack running at the IAAF World Half Marathon Championships http://t.co/TIOcCul5Wd,2014-12-08 12:36 +0000,3782,59,0.015600212,7,1,5,2,31,0,11,0,2,0,0
Congratulations! â€œ@cbalsalobre: My paper about the validation of @MyJumpApp recently accepted for publication on the @JSportsSci vamos!!â€ù,2014-12-04 12:56 +0000,3436,150,0.043655413,2,0,2,36,0,0,108,0,2,0,0
#JSSInPress Exploratory factor analysis of FMS in elite athletes - pay more attention to task scores rather than sum http://t.co/T3pTt4rOqh,2014-12-03 13:26 +0000,6757,212,0.031374871,17,0,18,18,79,2,65,2,11,0,0
#JSSInPress How important is a good season start? Team perf. &amp; financial budget of elite soccer clubs http://t.co/FRB0OOgrbJ @Jaime__Sampaio,2014-12-02 16:45 +0000,4296,106,0.024674115,9,0,9,3,51,0,28,0,6,0,0
Three JSS papers in the Top 10 Articles | Explore Taylor &amp; Francis Online http://t.co/JSWwXK8VZ9,2014-12-02 10:55 +0000,3097,100,0.032289312,3,0,4,2,80,0,9,0,2,0,0
#JSSInPress influence of the handâ€™s acceleration &amp; relative contribution of drag/lift forces in front crawl swimming http://t.co/RjZ5sicsJe,2014-11-28 13:23 +0000,5110,76,0.014872798,4,0,6,1,40,0,18,0,7,0,0
#JSSInPress Talent ID &amp; selection process of outfield players &amp; goalkeepers in a pro soccer club http://t.co/cRekEZFzfT @JSSFootball,2014-11-28 13:17 +0000,7247,151,0.020836208,13,0,15,9,80,1,23,0,10,0,0
#JSSInPress Influence of proprioceptive training on functional ankle stability in young speed skaters http://t.co/4c2CuGowDP,2014-11-27 13:32 +0000,3027,50,0.016518005,4,0,5,2,23,1,11,0,4,0,0
Prof Ian Campbell closes the 2014 @basesuk conference #BASES2014 http://t.co/lR9BzA8OP6,2014-11-26 16:25 +0000,5146,183,0.035561601,3,0,1,15,20,2,23,0,0,119,119
Stafford Murray @eis2win Performance Analyst with his thoughts on sport science #BASES2014 http://t.co/ea8EvKLjiv,2014-11-26 16:20 +0000,8574,353,0.041170982,8,1,5,21,32,8,69,1,0,208,208
18 months after a major shoulder injury @nickmatthews become world number 1 #BASES2014 http://t.co/68lFEn7BgW,2014-11-26 16:06 +0000,3368,160,0.047505938,4,0,0,9,18,1,29,1,0,98,98
. @nickmatthew &amp; coach David Pearson discussing the large impact that video analysis had on his technique #BASES2014 http://t.co/e6Dyz3hJ24,2014-11-26 15:45 +0000,5392,280,0.051928783,10,0,4,19,8,11,63,1,0,164,164
JSS Section Editor @WinterEdward (white shirt) mentioned by Nick in relation to his early exposure to sport science. http://t.co/BtRoLHuhVn,2014-11-26 15:32 +0000,2731,182,0.066642256,0,0,0,12,24,0,17,0,0,129,129
Stafford Murray from @eis2win introducing squash World Champion @nickmatthew #BASES2014 http://t.co/jSwZE5Wdck,2014-11-26 15:25 +0000,6173,440,0.071278147,7,0,6,13,32,4,37,0,0,341,341
"Some final questions for sports, and those who work with them, from @stewart_laing #BASES2014 #TalentID http://t.co/E8ZIEqkce9",2014-11-26 10:57 +0000,3581,370,0.103323094,3,5,13,10,20,4,50,0,1,264,264
Key features of a sustainable talent system presented by @stewart_laing at #BASES2014 http://t.co/jJObaB2wnr,2014-11-26 10:50 +0000,6429,382,0.059418261,12,1,9,22,29,4,65,0,2,238,238
Dr Laing showing a video of @TheYarnold discussing her journey to a gold medal. #BASES2014 http://t.co/UvLfbQz0P3,2014-11-26 10:45 +0000,2683,61,0.022735744,0,0,2,2,7,1,31,0,0,18,18
Dr Stewart Laing now discussing the Great British Medalists Study #BASES2014 http://t.co/QqjWXaejEi,2014-11-26 10:36 +0000,2632,46,0.017477204,0,0,0,1,3,3,6,0,0,33,33
What type of person are we looking for? @Scienceofsport #BASES2014 http://t.co/1hJ8WJWU5u,2014-11-26 10:31 +0000,3173,316,0.099590293,2,1,6,12,10,0,51,0,0,234,234
Conceptual problems with '10000 hours' @Scienceofsport #BASES2014 http://t.co/nIPYEMBVSv,2014-11-26 10:09 +0000,7171,591,0.082415284,23,2,11,20,56,5,48,2,2,422,422
The genetic contribution... http://t.co/UOWdeZY8BP,2014-11-26 10:06 +0000,8276,837,0.101135814,24,1,19,17,66,0,73,1,1,635,635
The false dichotomy - talent vs training @Scienceofsport #BASES2014 http://t.co/16wWp6LFT9,2014-11-26 09:53 +0000,26883,769,0.028605438,29,1,16,44,68,16,125,2,1,467,467
A conceptual framework for talent ID. #BASES2014 http://t.co/ZiseqgRoKS,2014-11-26 09:49 +0000,4944,387,0.078276699,7,0,8,13,23,5,30,1,1,299,299
Kicking off day 2 of the @basesuk conference with @Scienceofsport discussing talent. #BASES2014 http://t.co/M0gAb2Crd3,2014-11-26 09:41 +0000,9491,287,0.030239174,3,1,4,26,28,4,75,0,0,146,146
Conclusions from the cycling presentation by @Joffyleeder and Stafford Murray #BASES2014 http://t.co/3HNkrsLnNG,2014-11-25 16:06 +0000,3555,211,0.059353024,3,0,5,17,22,0,23,0,2,139,139
@MatthewLeeEllis here you go Matthew... http://t.co/VUNGCTbmO6,2014-11-25 16:01 +0000,221,21,0.095022624,0,0,1,0,11,0,9,0,0,0,0
Areas of innovation in cycling presented by @Joffyleeder at #BASES2014 http://t.co/uyzvfQAh6i,2014-11-25 15:40 +0000,4157,361,0.086841472,6,1,11,18,26,3,49,0,2,245,245
Performance profiling in cycling presented by @Joffyleeder #BASES2014 http://t.co/vqVEnmObvh,2014-11-25 15:21 +0000,2959,193,0.065224738,3,0,7,12,8,6,49,0,1,107,107
British Cycling philosophy for winning Olympic gold presented by @Joffyleeder #BASES2014 http://t.co/378Vvl7cqD,2014-11-25 15:02 +0000,6843,707,0.103317259,12,1,29,27,64,2,86,0,5,481,481
Prof Timmons presents effects of 40-60 seconds high-intensity training per week on VO2peak. #BASES2014 http://t.co/d6tCr81sU3,2014-11-25 10:49 +0000,4018,177,0.044051767,5,0,7,13,19,12,32,0,0,89,89
Prof Jamie Timmons' take home message... #BASES2014 http://t.co/gt670gvNR7,2014-11-25 10:37 +0000,3232,203,0.062809406,7,0,3,8,29,3,22,0,0,131,131
"Use a mix of sitting, standing, and physical activity. ""Don't demonise sitting"". #BASES2014 http://t.co/CBzILHTMlr",2014-11-25 10:34 +0000,4408,308,0.069872958,19,3,9,10,17,4,23,0,0,223,223
Dr Hidde van der Ploeg showing the all-cause mortality risk associated with sitting time. #BASES2014 http://t.co/dv23PtHjea,2014-11-25 10:28 +0000,5801,274,0.047233236,29,0,13,12,31,1,22,0,1,165,165
Dr Gill suggesting that different ethnic groups might need different physical activity and BMI guidelines. #BASES2014 http://t.co/VnN2S36DHG,2014-11-25 10:18 +0000,5557,165,0.02969228,22,3,16,11,17,3,37,0,0,56,56
Dr Jason Gill kicking off the first debate on the future of physical activity &amp; public health with a little history. http://t.co/Seixowrzx2,2014-11-25 10:04 +0000,3727,207,0.055540649,14,0,11,9,2,0,28,0,1,142,142
Welcome to the @basesuk Conference! Looking forward to hearing all the latest research. Abstracts available online. http://t.co/gUpAGVYJjR,2014-11-25 09:03 +0000,3203,226,0.070558851,7,2,5,17,11,0,39,0,1,144,144
We're at the @basesuk Conference at @StGeorgesPark tomorrow and Wednesday. Stay tuned for the latest research &amp; interviews. @tandfsport,2014-11-24 10:51 +0000,2782,39,0.014018692,3,0,2,10,0,0,23,1,0,0,0
#JSSInPress Peak outward acceleration and ball release in cricket http://t.co/jwJayJGaQh @WayneSpratford @PraxisSport,2014-11-21 14:58 +0000,3289,55,0.016722408,4,0,4,5,21,0,16,0,4,0,0
. @ElkeBrinkZA Thanks for being our 10000th follower! Hope you enjoy reading the research published in JSS. @tandfsport @alannevill1,2014-11-20 12:13 +0000,2814,65,0.023098792,1,0,3,20,0,0,41,0,0,0,0
Integrating sport psychology into coach education: reflections from an applied perspective by @AKnowles82 #BASES2014 http://t.co/TVf8O6OLqS,2014-11-20 09:12 +0000,3560,115,0.032303371,8,0,8,10,48,1,34,0,6,0,0
Effects of statistical analyses on comparisons between electromechanical response timesâ€_ by @WinterEdward #BASES2014 http://t.co/fPnunZFZ6C,2014-11-20 09:08 +0000,2744,56,0.020408163,3,0,5,4,31,0,11,0,1,0,0
A critical reflection of applied sports sci testing in a girlsâ€™ football centre of excellence @md_wright7 #BASES2014 http://t.co/Ual0OjNmZ5,2014-11-20 09:06 +0000,3065,111,0.036215334,3,0,7,17,35,0,47,0,2,0,0
"Central and peripheral fatigue after extreme, severe and heavy constant-load cycling by @kthms #BASES2014 http://t.co/2VwKAPXmj5",2014-11-20 09:03 +0000,4614,192,0.041612484,14,2,16,23,75,2,50,1,8,0,0
Effectiveness of a 6-week HIT programme on cardiometabolic markers in sedentary males by @damiensiddall #BASES2014 http://t.co/nr9Otg00o0,2014-11-20 09:00 +0000,3645,151,0.041426612,11,1,14,7,75,1,40,0,2,0,0
The development of life skills and resilient coping behaviours by @CeriBowley #BASES2014 http://t.co/xfNoNOr8Ch,2014-11-20 08:54 +0000,3786,92,0.024300053,4,0,10,6,44,1,23,2,2,0,0
Advances in rugby body composition: seasonal changes in premiership rugby union players by @23Benjones #BASES2014 http://t.co/TFwLHT45oa,2014-11-20 08:51 +0000,5509,196,0.035578145,13,0,13,27,79,1,55,0,8,0,0
. @basesuk Conference 2014 abstracts have now been published in JSS. Free access until the end of November http://t.co/VUNGCTbmO6,2014-11-19 23:39 +0000,9259,423,0.045685279,37,2,28,19,223,0,87,3,24,0,0
#JSSInPress Integration of professional judgement &amp; decision-making in high-level adventure sports coaching practice http://t.co/zH5KMEbe0D,2014-11-15 10:45 +0000,3985,52,0.013048934,7,0,1,8,26,0,7,0,3,0,0
#JSSInPress Augmenting performance feedback does not affect 4 km cycling time-trials in the heat http://t.co/7Z1WPuYcDh,2014-11-15 10:27 +0000,3076,47,0.015279584,3,0,0,3,23,0,16,0,2,0,0
#JSSInPress Using accelerometry to quantify deceleration during a HI soccer turning manoeuvre http://t.co/na8d0DQc6b @JSSFootball,2014-11-15 10:14 +0000,4851,207,0.042671614,10,1,19,12,87,0,66,1,11,0,0
"#JSSInPress Cohesion, team mental models, &amp; collective efficacy: towards an integrated framework of team dynamicsâ€_ http://t.co/dbZqBJH5Wc",2014-11-11 14:20 +0000,3722,97,0.026061257,7,0,6,7,54,0,16,1,6,0,0
#JSSInPress Lean mass as a total mediator of the influence of muscular fitness on bone health in schoolchildren http://t.co/3CyPZZXjRc,2014-11-11 14:18 +0000,2572,31,0.012052877,4,0,4,0,14,0,5,0,4,0,0
#JSSInPress Oral conjugated linoleic acid supp. enhanced glycogen resynthesis in exercised human skeletal muscle http://t.co/RDWfFjkEPM,2014-11-11 14:17 +0000,2372,40,0.016863406,1,0,4,5,24,0,4,0,2,0,0
#JSSInPress Not quite so fast: effect of training at 90% sprint speed on maximal/RSA in soccer players http://t.co/liGL38ddz4 @StephenSeiler,2014-11-11 14:13 +0000,3919,153,0.039040572,10,0,8,2,94,1,31,0,7,0,0
#JSSAuthorTip include your twitter username as part of the submission process. This will help us share your work if the paper is accepted.,2014-11-09 12:58 +0000,4469,73,0.016334751,9,0,7,14,0,2,40,1,0,0,0
#JSSInPress Confirmatory factor analysis of the Sport Emotion Questionnaire in organisational environments http://t.co/GAzEz3PR4G,2014-11-07 12:13 +0000,2592,41,0.015817901,2,0,4,4,20,0,9,0,2,0,0
#JSSInPress Reliability &amp; validity of a talent identification test battery for seated &amp; standing Paralympic throws http://t.co/wNzVSFHbYE,2014-11-05 20:32 +0000,3037,54,0.017780705,1,0,8,2,28,0,12,0,3,0,0
#JSSInPress Injury prevention in male veteran football players â€“ a randomised controlled trial using â€œFIFA 11+â€ù http://t.co/aKzsAFcsw7,2014-11-05 20:31 +0000,3864,73,0.01889234,7,0,4,2,37,0,19,0,4,0,0
#JSSInPress The effect of a cadence retraining protocol on running biomechanics and efficiency: a pilot study http://t.co/UyyI55UW2y,2014-11-04 14:24 +0000,3594,97,0.026989427,9,0,13,4,54,0,12,0,5,0,0
#JSSInPress Effects of high-intensity intermittent priming on physiology and cycling performance http://t.co/RMOstdosOk,2014-10-30 15:55 +0000,4044,153,0.037833828,9,0,13,9,82,0,31,1,8,0,0
#JSSInPress Field dimension/skill constrain team tactical behaviours in SS/conditioned games in football http://t.co/RIuRCKTL7H @JSSFootball,2014-10-30 15:52 +0000,3845,126,0.032769831,12,1,15,9,59,0,20,0,10,0,0
#JSSInPress Coordination and variability in the elite female tennis serve http://t.co/9lP2REGb7x #tennis,2014-10-30 15:49 +0000,2781,44,0.015821647,6,0,4,4,20,0,8,0,2,0,0
#JSSInPress Wearable inertial sensors in swimming motion analysis: a systematic review http://t.co/El3jSVsXuw #SystematicReview,2014-10-30 15:46 +0000,2544,54,0.021226415,4,0,1,1,22,2,22,0,2,0,0
#JSSInPress Breast motion asymmetry during running http://t.co/JzDd4bbD58,2014-10-30 15:42 +0000,2330,77,0.03304721,1,0,0,1,63,0,11,0,1,0,0
#JSSInPress Validity of the Actical activity monitor for assessing steps and energy expenditure during walking http://t.co/z8XHKHw9Ju,2014-10-30 15:36 +0000,2420,19,0.00785124,1,0,4,0,10,0,3,0,1,0,0
#JSSInPress Vertical GRF responses to different head-out aquatic exercises performed in water and on dry land http://t.co/46if3JKeFG,2014-10-30 15:34 +0000,2377,25,0.010517459,2,0,2,3,13,0,4,0,1,0,0
#JSSInPress Effect of repeated sprints on p/prandial endothelial function &amp; triacylglycerol conc. in adolescent boys http://t.co/gFb8Kqx3jr,2014-10-30 15:32 +0000,2476,23,0.009289176,2,0,4,1,13,0,3,0,0,0,0
#JSSInPress Caffeine does not affect match activities/fatigue resistanceâ€_in young football players http://t.co/01Ufmh3S72 @JSSFootball,2014-10-30 15:30 +0000,2557,58,0.022682831,4,0,7,3,30,0,12,0,2,0,0
#JSSInPress Mechanical determinants of acc &amp; maximal sprint speed in highly trained young soccer players http://t.co/MUlje4yWuR @JSSFootball,2014-10-30 15:26 +0000,3033,83,0.027365645,7,0,8,4,49,0,6,0,9,0,0
#JSSInPress Reliability of the ALPHA environmental questionnaire/association with PA in female fibromyalgia patients http://t.co/0SNsAcYiMQ,2014-10-30 15:19 +0000,2098,9,0.0042898,0,0,0,0,5,0,4,0,0,0,0
#JSSInPress Self-selected or imposed exercise? A different approach for affective comparisons http://t.co/EHEHAVJh1g,2014-10-30 15:16 +0000,2041,11,0.005389515,0,0,1,0,7,1,2,0,0,0,0
#JSSInPress A six-year monitoring case study of a top-10 cycling Grand Tour finisher http://t.co/BdNX9OKhlx #TourDeFrance,2014-10-30 15:12 +0000,9396,208,0.02213708,11,2,11,8,134,5,31,0,6,0,0
#JSSInPress childhood to senior pro football: elite youth playersâ€™ engagement in non-football activities http://t.co/kuAbEUXKTe @JSSFootball,2014-10-30 15:10 +0000,2309,47,0.020355132,5,0,3,3,27,0,6,0,2,0,0
#JSSInPress Changes in acute biochemical markers of inflammatory and structural stress in rugby union http://t.co/3yt3iZBorR,2014-10-30 15:05 +0000,2269,65,0.028646981,3,0,7,2,38,0,8,1,6,0,0
@jordansudafrica Sorry Jordan. Often 140 characters is not enough to fit everything in to a tweet!,2014-10-29 15:24 +0000,285,8,0.028070175,0,0,1,0,0,0,7,0,0,0,0
Comment by @Scienceofsport on Dissociation between running econ and running perf in elite Kenyan distance runners http://t.co/zO2sfNHvOu,2014-10-29 11:16 +0000,11270,270,0.023957409,12,1,18,21,145,0,64,2,7,0,0
#JSSInPress Ski-jumpersâ€™ performance in a laboratory setting: a 29-year longitudinal study http://t.co/31F3kQGUwX,2014-10-28 22:50 +0000,3238,56,0.017294626,4,0,3,8,29,0,10,0,2,0,0
JSS will be at the 2014 @basesuk Conference @StGeorgesPark 25/26 Nov. Abstracts to be published in a JSS online supp. http://t.co/nEIgVCVrsO,2014-10-26 08:14 +0000,6396,89,0.013914947,5,0,2,15,37,0,29,0,0,1,1
#JSSInPress Introducing novel approaches for examining the variability of individualsâ€™ physical activity http://t.co/imwyz92aZG,2014-10-23 11:26 +0000,2977,52,0.017467249,4,0,8,1,31,0,6,0,2,0,0
#JSSInPress Combined effects of sleep deprivation/exercise on cognitive perf during The North Face Ultra Trail http://t.co/yMCk5oVnsY,2014-10-23 10:59 +0000,2872,51,0.01775766,3,1,0,3,28,0,15,0,1,0,0
#JSSInPress 3D kinematic differences between limbs during maximal instep soccer kicking http://t.co/hCynP7WDBr @JSSFootball,2014-10-23 10:55 +0000,3006,44,0.014637392,2,0,3,5,21,0,10,0,3,0,0
